created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-10-27 16:00:00 UTC,30.21,46.98,51.9,7968,-88.97,47.67,35.87,39.56
2020-10-27 17:00:00 UTC,28.45,44.14,48.84,8028,-89.27,59.37,25.1,38.06
2020-10-27 18:00:00 UTC,33.36,51.28,56.42,8088,-88.3,70.73,14.33,41.51
2020-10-27 19:00:00 UTC,41.03,62.08,67.88,8148.38,-88.55,69.76,13.79,46.29
2020-10-27 20:00:00 UTC,46.87,70.62,77.47,8207,-89.1,69.93,13.76,49.63
2020-10-27 21:00:00 UTC,44.11,66.61,72.82,8266.62,-88,77.17,11.83,48.06
2020-10-27 22:00:00 UTC,37.1,56.08,61.51,8327,-89.83,81.63,11.07,43.85
2020-10-27 23:00:00 UTC,31.38,47.74,52.48,8387,-89.63,73.9,16,40.04
2020-10-28 00:00:00 UTC,27.67,41.86,45.89,8447,-89,65.23,22.63,36.84
2020-10-28 01:00:00 UTC,26.62,40.29,44.25,8507,-88.77,59.83,27.77,35.9
2020-10-28 02:00:00 UTC,27.99,42.9,47.1,8567,-88.33,54.53,34.8,37.39
2020-10-28 03:00:00 UTC,30.34,46.22,50.76,8627,-88.5,51.23,39.2,39.08
2020-10-28 04:00:00 UTC,44.28,67.2,73.83,8687,-88.4,48.23,43.47,48.34
2020-10-28 05:00:00 UTC,43.6,66.45,73.03,8747,-88.33,46.1,46.7,48.02
2020-10-28 06:00:00 UTC,46.3,70.71,78.15,8807,-88.47,44.43,49,49.68
2020-10-28 07:00:00 UTC,43.52,66.24,73.19,8866.21,-88.76,42.62,51.52,48.05
2020-10-28 08:00:00 UTC,36.28,56.62,63.19,8928,-87.27,41.4,53.27,44.21
2020-10-28 09:00:00 UTC,32.79,51.97,57.4,8988,-87.53,40.1,54.8,42.61
2020-10-28 10:00:00 UTC,31.43,48.56,54.14,9048,-88.27,39.13,55.47,40.96
2020-10-28 11:00:00 UTC,29.69,46.58,52.01,9108,-87.77,38.13,56.97,39.7
2020-10-28 12:00:00 UTC,28.16,44.65,49.97,9168,-87.2,37.47,57.8,38.81
2020-10-28 13:00:00 UTC,27.18,43.27,48.18,9228,-87.57,36.93,57.73,38.32
2020-10-28 14:00:00 UTC,25.86,40.88,45.48,9288,-86.8,36.53,58.63,37.11
2020-10-28 15:00:00 UTC,27.74,43.27,48.27,9348,-86.77,37.9,57.43,38.17
2020-10-28 16:00:00 UTC,24.23,38.02,42.52,9408,-88.47,44.33,51.07,34.52
2020-10-28 17:00:00 UTC,18.22,28.81,31.96,9468,-89.03,58.6,36.6,27.73
2020-10-28 18:00:00 UTC,5.64,9.24,10.26,9528,-89,77.47,14.8,9.24
2020-10-28 19:00:00 UTC,10.5,16.17,17.83,9588,-89.17,76.93,8.27,16.02
2020-10-28 20:00:00 UTC,26.23,39.39,43.11,9648,-89.43,75.87,9.83,35.15
2020-10-28 21:00:00 UTC,35.89,53.11,57.49,9708,-88.87,82.97,7.03,42.54
2020-10-28 22:00:00 UTC,30.16,44.67,48.44,9768,-87.5,88.93,5.53,38.28
2020-10-28 23:00:00 UTC,22.74,33.86,36.97,9828,-88.27,80.03,9.2,32.04
2020-10-29 00:00:00 UTC,23,34.49,37.49,9888,-87.83,69.33,14.63,32.31
2020-10-29 01:00:00 UTC,44.74,65.92,71.82,9948,-87.5,59.93,24.8,47.81
2020-10-29 02:00:00 UTC,50.69,75.52,82.35,10008,-88.37,53.9,32.83,51.74
2020-10-29 03:00:00 UTC,51.91,77.29,84.4,10068,-86.77,50.57,36.03,52.17
2020-10-29 04:00:00 UTC,52.46,79.21,86.92,10128,-87.03,48.23,38.43,53.05
2020-10-29 05:00:00 UTC,43.7,66.06,72.43,10188,-88.23,46.27,39.3,47.91
2020-10-29 06:00:00 UTC,43.2,65.71,72.03,10248,-88,45.27,39.77,47.75
2020-10-29 07:00:00 UTC,37.69,57.25,63.01,10308,-87.77,44,40.33,44.29
2020-10-29 08:00:00 UTC,29.08,44.35,48.8,10368,-87.4,43.1,39.97,38.15
2020-10-29 09:00:00 UTC,20.47,30.92,33.99,10428,-87.43,42.23,36.87,29.85
2020-10-29 10:00:00 UTC,16.09,24.9,27.46,10488,-87.13,41.23,37.1,24.87
2020-10-29 11:00:00 UTC,13.57,21.16,23.31,10548,-86.63,40.33,37.9,21.16
2020-10-29 12:00:00 UTC,9.68,14.77,16.41,10608,-87.6,39.6,36.33,14.77
2020-10-29 13:00:00 UTC,9.13,14.14,15.73,10668,-87.03,39.07,37.17,14.14
2020-10-29 14:00:00 UTC,10.4,15.72,17.23,10728,-86.77,39.33,38.13,15.72
2020-10-29 15:00:00 UTC,11.09,17.32,19.38,10788,-88.13,41.73,39.17,17.32
2020-10-29 16:00:00 UTC,8.09,12.96,14.29,4117.55,-88.34,47.48,35.21,12.96
2020-10-29 17:00:00 UTC,3.6,6.09,7.02,64,-89.13,59.97,24.5,6.09
2020-10-29 18:00:00 UTC,1.77,3.31,3.81,124,-89.33,79.07,10.23,3.31
2020-10-29 19:00:00 UTC,6.97,10.94,12.17,184,-89.3,79.33,6.87,10.94
2020-10-29 20:00:00 UTC,31.98,48.65,53.47,244,-88.87,79.07,7,38.83
2020-10-29 21:00:00 UTC,42.78,64.89,71.11,304,-88.8,84.97,6.4,47.42
2020-10-29 22:00:00 UTC,41.36,63.84,69.93,364,-87.03,85.9,6.57,47.02
2020-10-29 23:00:00 UTC,49.78,77.99,86.59,424,-87.13,79.87,9.07,52.67
2020-10-30 00:00:00 UTC,58.9,92.75,103.04,484,-88.9,71.7,13.13,61.09
2020-10-30 01:00:00 UTC,49.64,77.29,85.83,544,-87.4,63.33,22.3,52.51
2020-10-30 02:00:00 UTC,53.22,82.14,90.87,604,-88.1,57.17,30.47,54.43
2020-10-30 03:00:00 UTC,52.26,81.06,89.94,664,-86.8,54.13,33.5,53.74
2020-10-30 04:00:00 UTC,51.47,80.51,89.26,724,-87.17,52.07,33.8,53.42
2020-10-30 05:00:00 UTC,53.63,84.03,93.53,784,-88.13,49.67,35.67,55.39
2020-10-30 06:00:00 UTC,53.46,84.13,93.46,844,-88.77,48.7,35.1,55.42
2020-10-30 07:00:00 UTC,50.32,79.74,89.25,904,-88.23,47.93,35.27,53.34
2020-10-30 08:00:00 UTC,43.72,69.23,77.12,964,-87.63,48.1,31.73,49.09
2020-10-30 09:00:00 UTC,41.68,66,73.6,1024,-87,46.93,33.33,47.8
2020-10-30 10:00:00 UTC,37.3,58.85,65.42,1084,-87.83,46.87,30.17,44.99
2020-10-30 11:00:00 UTC,36.29,57.25,63.71,1144,-87.13,47.47,27.5,44.36
2020-10-30 12:00:00 UTC,41.52,64.95,72.46,1204,-86.87,48.5,24.8,47.42
2020-10-30 13:00:00 UTC,46.27,72.27,80.14,1264,-87.6,47.7,26.4,50.33
2020-10-30 14:00:00 UTC,42.17,66.43,74.04,1324,-87.37,45.3,31.9,48.02
2020-10-30 15:00:00 UTC,43.45,68.61,76.7,1384,-87.13,44.93,35.63,48.91
2020-10-30 16:00:00 UTC,44.3,70.06,78.27,1444,-88.23,49.7,33.07,49.41
2020-10-30 17:00:00 UTC,41.88,65.84,73.22,1504,-88.23,60.13,25.47,47.72
2020-10-30 18:00:00 UTC,30.94,48.35,53.58,1564,-87.47,77.23,13.33,40.03
2020-10-30 19:00:00 UTC,21.63,33.47,36.86,1624,-86.7,76.67,8.9,31.74
2020-10-30 20:00:00 UTC,27.63,43.29,48.16,1684,-84.8,78,9.27,37.58
2020-10-30 21:00:00 UTC,26.55,41.68,46.26,1744,-88.3,83.33,7.43,36.71
2020-10-30 22:00:00 UTC,30.29,48.16,53.51,1804,-90.17,86.67,6.27,40.21
2020-10-30 23:00:00 UTC,33,53.18,59.44,1864,-91.03,80.13,8.73,42.64
2020-10-31 00:00:00 UTC,29.66,47.19,52.83,1924,-90.93,71.93,12.77,39.74
2020-10-31 01:00:00 UTC,36.81,57.95,64.43,1984,-90.73,63.43,22.3,44.58
2020-10-31 02:00:00 UTC,44.07,69.23,77.52,2044,-90.07,57.77,29.2,49.08
2020-10-31 03:00:00 UTC,60.37,92.71,102.86,2104,-89.4,55.1,31.7,62.44
2020-10-31 04:00:00 UTC,52.73,81.78,90.57,2164,-92.6,55.6,27,56.02
2020-10-31 05:00:00 UTC,70.13,106.28,117.29,2224,-93.67,53.1,28.73,70.51
2020-10-31 06:00:00 UTC,53.84,84.17,93.46,2284,-92.9,51.6,29.4,57.15
2020-10-31 07:00:00 UTC,46.66,72.42,80.27,2344,-94.07,52.17,25.3,51.16
2020-10-31 08:00:00 UTC,37.82,58.62,65.03,2404,-92.1,52.7,22.8,44.9
2020-10-31 09:00:00 UTC,31.34,48.82,54.32,2464,-93.87,51.4,22.63,40.09
2020-10-31 10:00:00 UTC,23.27,36.08,40.24,2524,-93.93,49.97,23.57,33.35
2020-10-31 11:00:00 UTC,27.05,41.6,45.96,2584,-93.13,48.73,23.23,36.41
2020-10-31 12:00:00 UTC,19.15,29.25,32.36,2644,-93.8,49.63,19.73,27.95
2020-10-31 13:00:00 UTC,13.62,21.22,23.43,2704,-93.83,49.47,20,21.22
2020-10-31 14:00:00 UTC,10.39,16.22,17.88,2764,-93.83,48.6,19.23,16.22
2020-10-31 15:00:00 UTC,9.1,14.36,16.23,2824,-89.4,49.87,21.77,14.36
2020-10-31 16:00:00 UTC,13.05,20.7,22.87,2884,-89.7,51.83,27.97,20.7
2020-10-31 17:00:00 UTC,8.4,13.52,15.38,2944,-87.53,61.73,22.13,13.52
2020-10-31 18:00:00 UTC,3.95,6.43,7.33,3004,-88.4,79.9,9.63,6.43
2020-10-31 19:00:00 UTC,2.28,3.78,4.28,3064,-89.73,79.2,5.13,3.78
2020-10-31 20:00:00 UTC,4.71,7.51,8.49,3124,-88.97,79,5.9,7.51
2020-10-31 21:00:00 UTC,10.33,16.08,17.71,3184,-88.33,86.93,5.1,16.08
2020-10-31 22:00:00 UTC,12.62,19.73,21.83,3244,-88.6,92.67,4.2,19.73
2020-10-31 23:00:00 UTC,14.28,22.42,24.84,3303.83,-89.83,83.55,7.03,22.42
2020-11-01 00:00:00 UTC,15.53,24.72,27.52,3364,-88.73,72.87,11.9,24.71
2020-11-01 01:00:00 UTC,38.28,55.95,61.12,3424,-88.57,63.67,21.77,43.26
2020-11-01 02:00:00 UTC,42.32,61.54,67.04,3484,-88.87,57.27,29.43,46.14
2020-11-01 03:00:00 UTC,38.26,56.75,62.17,3544,-89.67,53.97,32.63,44.17
2020-11-01 04:00:00 UTC,56.15,82.98,91.07,3604,-89.63,52.17,33.43,56.73
2020-11-01 05:00:00 UTC,65.73,96.15,105.03,3664,-89.53,51.83,32.27,64.4
2020-11-01 06:00:00 UTC,43.2,64.35,70.76,3724,-89.03,50.13,33.27,47.31
2020-11-01 07:00:00 UTC,35.41,54.24,60.14,3784,-89.2,49.3,33.97,42.99
2020-11-01 08:00:00 UTC,39.1,60.58,67.3,3844,-88.4,48.07,33.8,45.6
2020-11-01 09:00:00 UTC,27.46,43.32,48.62,3904,-88.67,47,34.93,37.42
2020-11-01 10:00:00 UTC,23.2,36.91,41.15,3964,-87.93,45.4,36.63,33.88
2020-11-01 11:00:00 UTC,22.05,34.94,39.26,4024,-91.03,44.47,36.43,32.7
2020-11-01 12:00:00 UTC,22.61,35.55,39.43,4084,-93.27,45.17,34,33.02
2020-11-01 13:00:00 UTC,18.07,28.51,31.73,4144,-92.1,46.5,29.63,28.18
2020-11-01 14:00:00 UTC,16.85,26.9,30.53,4204,-93.3,47,28.73,26.33
2020-11-01 15:00:00 UTC,16.22,26.24,29.83,4264,-92.77,48.13,30.17,26.11
2020-11-01 16:00:00 UTC,19.34,31.01,34.72,4324,-89.77,49.03,33.97,30.22
2020-11-01 17:00:00 UTC,18.47,29.56,33.38,4384,-88.37,56.1,32.73,29.11
2020-11-01 18:00:00 UTC,14.27,22.37,25.03,4444,-88.87,77.37,15.8,22.3
2020-11-01 19:00:00 UTC,7.97,12.55,14.03,4502.57,-88.5,78.32,9.29,12.55
2020-11-01 20:00:00 UTC,7.78,12.15,13.69,4564,-89.6,78.97,9.3,12.15
2020-11-01 21:00:00 UTC,11.91,19.17,21.33,4624,-89.7,83.87,9.27,19.1
2020-11-01 22:00:00 UTC,26.65,44.42,50.54,4684,-89.4,90.03,3.17,38.26
2020-11-01 23:00:00 UTC,17.74,28.95,32.81,4744,-88.5,80.13,11.77,28.1
2020-11-01 00:00:00 UTC,15.53,24.72,27.52,3364,-88.73,72.87,11.9,24.71
2020-11-01 01:00:00 UTC,38.28,55.95,61.12,3424,-88.57,63.67,21.77,43.26
2020-11-01 02:00:00 UTC,42.32,61.54,67.04,3484,-88.87,57.27,29.43,46.14
2020-11-01 03:00:00 UTC,38.26,56.75,62.17,3544,-89.67,53.97,32.63,44.17
2020-11-01 04:00:00 UTC,56.15,82.98,91.07,3604,-89.63,52.17,33.43,56.73
2020-11-01 05:00:00 UTC,65.73,96.15,105.03,3664,-89.53,51.83,32.27,64.4
2020-11-01 06:00:00 UTC,43.2,64.35,70.76,3724,-89.03,50.13,33.27,47.31
2020-11-01 07:00:00 UTC,35.41,54.24,60.14,3784,-89.2,49.3,33.97,42.99
2020-11-01 08:00:00 UTC,39.1,60.58,67.3,3844,-88.4,48.07,33.8,45.6
2020-11-01 09:00:00 UTC,27.46,43.32,48.62,3904,-88.67,47,34.93,37.42
2020-11-01 10:00:00 UTC,23.2,36.91,41.15,3964,-87.93,45.4,36.63,33.88
2020-11-01 11:00:00 UTC,22.05,34.94,39.26,4024,-91.03,44.47,36.43,32.7
2020-11-01 12:00:00 UTC,22.61,35.55,39.43,4084,-93.27,45.17,34,33.02
2020-11-01 13:00:00 UTC,18.07,28.51,31.73,4144,-92.1,46.5,29.63,28.18
2020-11-01 14:00:00 UTC,16.85,26.9,30.53,4204,-93.3,47,28.73,26.33
2020-11-01 15:00:00 UTC,16.22,26.24,29.83,4264,-92.77,48.13,30.17,26.11
2020-11-01 16:00:00 UTC,19.34,31.01,34.72,4324,-89.77,49.03,33.97,30.22
2020-11-01 17:00:00 UTC,18.47,29.56,33.38,4384,-88.37,56.1,32.73,29.11
2020-11-01 18:00:00 UTC,14.27,22.37,25.03,4444,-88.87,77.37,15.8,22.3
2020-11-01 19:00:00 UTC,7.97,12.55,14.03,4502.57,-88.5,78.32,9.29,12.55
2020-11-01 20:00:00 UTC,7.78,12.15,13.69,4564,-89.6,78.97,9.3,12.15
2020-11-01 21:00:00 UTC,11.91,19.17,21.33,4624,-89.7,83.87,9.27,19.1
2020-11-01 22:00:00 UTC,26.65,44.42,50.54,4684,-89.4,90.03,3.17,38.26
2020-11-01 23:00:00 UTC,17.74,28.95,32.81,4744,-88.5,80.13,11.77,28.1
2020-11-02 00:00:00 UTC,20.04,32.14,36.1,4804,-89.6,68.13,22.47,30.84
2020-11-02 01:00:00 UTC,26.23,41.96,47.16,4864,-89.3,60.4,32.17,36.68
2020-11-02 02:00:00 UTC,29.6,48.05,54.03,4924,-90.5,57.23,32.37,39.95
2020-11-02 03:00:00 UTC,26.48,43.69,49.35,4984,-92.47,60.5,16.43,37.69
2020-11-02 04:00:00 UTC,27.03,44.9,50.78,5044,-92.97,59.47,15.67,38.46
2020-11-02 05:00:00 UTC,28.44,46.94,52.96,5104,-93.5,55.9,22.63,39.55
2020-11-02 06:00:00 UTC,32.24,52.98,60.11,5164,-92.83,52.67,26.17,42.48
2020-11-02 07:00:00 UTC,31.91,52.68,59.63,5224,-93.07,50.33,29.1,42.38
2020-11-02 08:00:00 UTC,32.18,53.17,60.49,5284,-92.27,50.27,27.73,42.6
2020-11-02 09:00:00 UTC,31.23,51.67,58.56,5344,-92.77,49.7,29.77,41.92
2020-11-02 10:00:00 UTC,33.25,54.69,61.58,5404,-91.87,48.03,31.83,43.26
2020-11-02 11:00:00 UTC,32.19,53.12,60.23,5464,-91.07,48.33,30.57,42.59
2020-11-02 12:00:00 UTC,35.7,57.85,65.28,5524,-92.27,51.57,23.73,44.52
2020-11-02 13:00:00 UTC,34.09,55.01,61.99,5584,-92.57,53.53,21.4,43.29
2020-11-02 14:00:00 UTC,52.53,82.51,92.1,5644,-93.1,52.93,21.77,56.47
2020-11-02 15:00:00 UTC,50.9,80.06,89.64,5704,-92.97,53.97,23.23,56.39
2020-11-02 16:00:00 UTC,28.75,46.88,53.11,5764,-89.93,56.87,28,39.58
2020-11-02 17:00:00 UTC,29.75,48.51,54.91,5824,-91.07,65.57,23.4,40.33
2020-11-02 18:00:00 UTC,28.05,44.59,49.84,5883,-91.38,80.59,13.17,38.31
2020-11-02 19:00:00 UTC,23.94,37.89,42.48,5945,-89.76,79.21,9.93,34.46
2020-11-02 20:00:00 UTC,21.39,34.17,38.44,6004,-90.7,80.73,8.47,32.18
2020-11-02 21:00:00 UTC,22.3,37.06,41.92,6064,-88.4,86.1,5.3,33.93
2020-11-02 22:00:00 UTC,23.93,40.11,45.32,6124,-89.93,84.17,5.93,35.8
2020-11-02 23:00:00 UTC,24.04,40.48,46.12,6184.07,-90.04,79.68,7.64,36
2020-11-02 00:00:00 UTC,20.04,32.14,36.1,4804,-89.6,68.13,22.47,30.84
2020-11-02 01:00:00 UTC,26.23,41.96,47.16,4864,-89.3,60.4,32.17,36.68
2020-11-02 02:00:00 UTC,29.6,48.05,54.03,4924,-90.5,57.23,32.37,39.95
2020-11-02 03:00:00 UTC,26.48,43.69,49.35,4984,-92.47,60.5,16.43,37.69
2020-11-02 04:00:00 UTC,27.03,44.9,50.78,5044,-92.97,59.47,15.67,38.46
2020-11-02 05:00:00 UTC,28.44,46.94,52.96,5104,-93.5,55.9,22.63,39.55
2020-11-02 06:00:00 UTC,32.24,52.98,60.11,5164,-92.83,52.67,26.17,42.48
2020-11-02 07:00:00 UTC,31.91,52.68,59.63,5224,-93.07,50.33,29.1,42.38
2020-11-02 08:00:00 UTC,32.18,53.17,60.49,5284,-92.27,50.27,27.73,42.6
2020-11-02 09:00:00 UTC,31.23,51.67,58.56,5344,-92.77,49.7,29.77,41.92
2020-11-02 10:00:00 UTC,33.25,54.69,61.58,5404,-91.87,48.03,31.83,43.26
2020-11-02 11:00:00 UTC,32.19,53.12,60.23,5464,-91.07,48.33,30.57,42.59
2020-11-02 12:00:00 UTC,35.7,57.85,65.28,5524,-92.27,51.57,23.73,44.52
2020-11-02 13:00:00 UTC,34.09,55.01,61.99,5584,-92.57,53.53,21.4,43.29
2020-11-02 14:00:00 UTC,52.53,82.51,92.1,5644,-93.1,52.93,21.77,56.47
2020-11-02 15:00:00 UTC,50.9,80.06,89.64,5704,-92.97,53.97,23.23,56.39
2020-11-02 16:00:00 UTC,28.75,46.88,53.11,5764,-89.93,56.87,28,39.58
2020-11-02 17:00:00 UTC,29.75,48.51,54.91,5824,-91.07,65.57,23.4,40.33
2020-11-02 18:00:00 UTC,28.05,44.59,49.84,5883,-91.38,80.59,13.17,38.31
2020-11-02 19:00:00 UTC,23.94,37.89,42.48,5945,-89.76,79.21,9.93,34.46
2020-11-02 20:00:00 UTC,21.39,34.17,38.44,6004,-90.7,80.73,8.47,32.18
2020-11-02 21:00:00 UTC,22.3,37.06,41.92,6064,-88.4,86.1,5.3,33.93
2020-11-02 22:00:00 UTC,23.93,40.11,45.32,6124,-89.93,84.17,5.93,35.8
2020-11-02 23:00:00 UTC,24.04,40.48,46.12,6184.07,-90.04,79.68,7.64,36
2020-11-03 00:00:00 UTC,21.14,35.03,40.09,6244.72,-88.79,71.1,15,32.68
2020-11-03 01:00:00 UTC,26.8,42.37,47.4,6304,-89.8,61.93,26.5,36.96
2020-11-03 02:00:00 UTC,24.5,39.2,44.05,6364,-89.7,57.57,31.9,35.14
2020-11-03 03:00:00 UTC,30.73,48.2,53.63,6424,-89.77,55.83,31.73,40.02
2020-11-03 04:00:00 UTC,43.28,65.77,72.64,6484,-90.5,55.8,27.87,47.7
2020-11-03 05:00:00 UTC,34.85,53,58.63,6544,-90.67,55.1,24.3,42.44
2020-11-03 06:00:00 UTC,32.93,51.01,56.72,6604,-90.8,55.33,22,41.5
2020-11-03 07:00:00 UTC,33.17,51.51,57.31,6664,-90.87,56.13,19,41.77
2020-11-03 08:00:00 UTC,29.36,45.42,50.43,6724,-90.77,56.2,18.4,38.59
2020-11-03 09:00:00 UTC,24,37.17,41.71,6784,-91.03,55.2,19.1,33.98
2020-11-03 10:00:00 UTC,19.45,30.22,33.79,6844,-90.8,54.93,19.77,29.54
2020-11-03 11:00:00 UTC,21.62,33.38,37.12,6904,-91.57,54.7,20.03,31.45
2020-11-03 12:00:00 UTC,30.9,47.17,52.59,6964,-91.57,54.27,21.2,39.55
2020-11-03 13:00:00 UTC,19.35,29.73,32.84,7024,-91.8,53.27,23.43,27.92
2020-11-03 14:00:00 UTC,14.74,22.57,24.98,7084,-92.3,52.33,25.07,22.54
2020-11-03 15:00:00 UTC,14.03,21.69,24.24,7144,-93.47,52.93,27.63,21.68
2020-11-03 16:00:00 UTC,14.98,23.25,25.95,7204,-88.57,55.4,30.07,23.25
2020-11-03 17:00:00 UTC,11.9,18.5,20.75,7264,-88.87,65.43,24.4,18.5
2020-11-03 18:00:00 UTC,7.37,11.2,12.57,7324,-89.2,78.4,14.47,11.2
2020-11-03 19:00:00 UTC,6.36,9.78,10.84,7384,-89.87,77.8,12.07,9.78
2020-11-03 20:00:00 UTC,8.73,13.97,15.69,7444,-88.5,78.57,10.5,13.97
2020-11-03 21:00:00 UTC,8.77,14.38,16.42,7504,-88.73,84.27,8.47,14.38
2020-11-03 22:00:00 UTC,10.07,16.99,19.18,7564,-88.63,88.27,7.07,16.99
2020-11-03 23:00:00 UTC,10.8,18.25,20.7,7624,-88.87,81.2,9.17,18.25
2020-11-03 00:00:00 UTC,21.14,35.03,40.09,6244.72,-88.79,71.1,15,32.68
2020-11-03 01:00:00 UTC,26.8,42.37,47.4,6304,-89.8,61.93,26.5,36.96
2020-11-03 02:00:00 UTC,24.5,39.2,44.05,6364,-89.7,57.57,31.9,35.14
2020-11-03 03:00:00 UTC,30.73,48.2,53.63,6424,-89.77,55.83,31.73,40.02
2020-11-03 04:00:00 UTC,43.28,65.77,72.64,6484,-90.5,55.8,27.87,47.7
2020-11-03 05:00:00 UTC,34.85,53,58.63,6544,-90.67,55.1,24.3,42.44
2020-11-03 06:00:00 UTC,32.93,51.01,56.72,6604,-90.8,55.33,22,41.5
2020-11-03 07:00:00 UTC,33.17,51.51,57.31,6664,-90.87,56.13,19,41.77
2020-11-03 08:00:00 UTC,29.36,45.42,50.43,6724,-90.77,56.2,18.4,38.59
2020-11-03 09:00:00 UTC,24,37.17,41.71,6784,-91.03,55.2,19.1,33.98
2020-11-03 10:00:00 UTC,19.45,30.22,33.79,6844,-90.8,54.93,19.77,29.54
2020-11-03 11:00:00 UTC,21.62,33.38,37.12,6904,-91.57,54.7,20.03,31.45
2020-11-03 12:00:00 UTC,30.9,47.17,52.59,6964,-91.57,54.27,21.2,39.55
2020-11-03 13:00:00 UTC,19.35,29.73,32.84,7024,-91.8,53.27,23.43,27.92
2020-11-03 14:00:00 UTC,14.74,22.57,24.98,7084,-92.3,52.33,25.07,22.54
2020-11-03 15:00:00 UTC,14.03,21.69,24.24,7144,-93.47,52.93,27.63,21.68
2020-11-03 16:00:00 UTC,14.98,23.25,25.95,7204,-88.57,55.4,30.07,23.25
2020-11-03 17:00:00 UTC,11.9,18.5,20.75,7264,-88.87,65.43,24.4,18.5
2020-11-03 18:00:00 UTC,7.37,11.2,12.57,7324,-89.2,78.4,14.47,11.2
2020-11-03 19:00:00 UTC,6.36,9.78,10.84,7384,-89.87,77.8,12.07,9.78
2020-11-03 20:00:00 UTC,8.73,13.97,15.69,7444,-88.5,78.57,10.5,13.97
2020-11-03 21:00:00 UTC,8.77,14.38,16.42,7504,-88.73,84.27,8.47,14.38
2020-11-03 22:00:00 UTC,10.07,16.99,19.18,7564,-88.63,88.27,7.07,16.99
2020-11-03 23:00:00 UTC,10.8,18.25,20.7,7624,-88.87,81.2,9.17,18.25
2020-11-04 00:00:00 UTC,10.66,18.18,20.76,7684,-88.43,73.5,12.33,18.18
2020-11-04 01:00:00 UTC,16.73,26.28,29.62,7744,-91.23,67.4,17.57,24.77
2020-11-04 02:00:00 UTC,29.76,44.39,48.79,7804,-91,60.7,25.33,37.54
2020-11-04 03:00:00 UTC,21.91,33.63,37.48,7864,-91.47,61.43,20.83,31.45
2020-11-04 04:00:00 UTC,13.15,20.84,23.48,7924,-91.03,60.53,20.3,20.76
2020-11-04 05:00:00 UTC,11.68,18.73,21.05,7984,-91.3,58.8,20.97,18.73
2020-11-04 06:00:00 UTC,14.5,23.02,25.57,8044,-91.13,57.47,21.67,22.98
2020-11-04 07:00:00 UTC,21.54,33.41,37.24,8104,-90.23,56.2,22.27,31.43
2020-11-04 08:00:00 UTC,19.1,29.72,33.32,8164,-91.83,55.63,22.87,29.15
2020-11-04 09:00:00 UTC,19.82,30.54,34.01,8224,-90.33,54.9,23.73,29.62
2020-11-04 10:00:00 UTC,15.27,23.65,26.36,8284,-92.73,53.6,25.1,23.65
2020-11-04 11:00:00 UTC,17.13,26.86,29.98,8344,-93.9,52.4,26.83,25.93
2020-11-04 12:00:00 UTC,24.33,37.39,41.38,8404.79,-94.31,53.28,25.59,33.46
2020-11-04 13:00:00 UTC,24.37,36.88,40.96,8464,-90.03,54.23,24.6,33.84
2020-11-04 14:00:00 UTC,20.62,31.47,34.79,8524,-90.37,54.83,24,30.1
2020-11-04 15:00:00 UTC,16.03,25.36,28.35,8584,-90.73,54.53,26.63,25.24
2020-11-04 16:00:00 UTC,16.77,26.31,29.5,8644,-91.07,56.13,30.67,26.28
2020-11-04 17:00:00 UTC,18.54,29.3,32.88,8704,-87.73,64.63,26.1,28.74
2020-11-04 18:00:00 UTC,23.18,36.43,40.73,8764,-87.4,76.7,16.17,33.58
2020-11-04 19:00:00 UTC,28.31,44.86,50.06,8824,-87.63,76.77,13.83,38.35
2020-11-04 20:00:00 UTC,30.73,48.21,53.62,8884,-87.53,78.33,12.8,40.19
2020-11-04 21:00:00 UTC,20.44,32.21,35.7,8944,-86.2,84.37,10.17,29.79
2020-11-04 22:00:00 UTC,13.99,22.12,24.76,9004,-89.57,88.47,8.33,22.1
2020-11-04 23:00:00 UTC,18.38,29.59,33.27,9064,-89,82.83,11.3,29.13
2020-11-04 00:00:00 UTC,10.66,18.18,20.76,7684,-88.43,73.5,12.33,18.18
2020-11-04 01:00:00 UTC,16.73,26.28,29.62,7744,-91.23,67.4,17.57,24.77
2020-11-04 02:00:00 UTC,29.76,44.39,48.79,7804,-91,60.7,25.33,37.54
2020-11-04 03:00:00 UTC,21.91,33.63,37.48,7864,-91.47,61.43,20.83,31.45
2020-11-04 04:00:00 UTC,13.15,20.84,23.48,7924,-91.03,60.53,20.3,20.76
2020-11-04 05:00:00 UTC,11.68,18.73,21.05,7984,-91.3,58.8,20.97,18.73
2020-11-04 06:00:00 UTC,14.5,23.02,25.57,8044,-91.13,57.47,21.67,22.98
2020-11-04 07:00:00 UTC,21.54,33.41,37.24,8104,-90.23,56.2,22.27,31.43
2020-11-04 08:00:00 UTC,19.1,29.72,33.32,8164,-91.83,55.63,22.87,29.15
2020-11-04 09:00:00 UTC,19.82,30.54,34.01,8224,-90.33,54.9,23.73,29.62
2020-11-04 10:00:00 UTC,15.27,23.65,26.36,8284,-92.73,53.6,25.1,23.65
2020-11-04 11:00:00 UTC,17.13,26.86,29.98,8344,-93.9,52.4,26.83,25.93
2020-11-04 12:00:00 UTC,24.33,37.39,41.38,8404.79,-94.31,53.28,25.59,33.46
